R2_lin,R2_orth,R2_orth_noscale,proc_scale,gap,emb_mean_norm,emb_cov_err,cond_m,cond_La,theta_max_deg,cos_mean,norm_ratio,excited_cos,rho_hat,rho_mod,D_frob,D_struct,D_rel,leak,pred_bias_norm,analytic_whiten_cond,condition,seed,converged,wall_s,L_pred_final,L_sigreg_final,quick,n,m,rho,K,D,nonlinearity_strength,lam,action_scale,action_rank,noise_mode,action_conditioned,steps,world_seed
0.4938760366386591,0.4869266956147502,0.4460393637028339,0.7753283569203436,0.006949341023908873,0.06829898947785172,0.8480578809624395,1.0387220348408315,1.0395189451118028,2.7926072525388084,0.998413164984531,1.3808259258742506,,0.22229771866113837,0.7519663886197879,3.3406521578929147,2.7360032498115583,1.3123321080175294,0.0,0.0033176348078995943,1.2247449159622192,lam=0.05(paper),0,True,44.39,0.8885843975851784,19.027069091796875,False,8,2,0.9,8,64,1.0,0.05,1.0,0,balanced,True,4000,1234
0.5026160514420901,0.49300391571008617,0.45190172227388103,0.7759515594885492,0.009612135732003924,0.04706084578846712,0.8514746235540057,1.0432239884643693,1.0439347576108575,2.6321404165519207,0.9984645536087589,1.3808535850605232,,0.08288395288400341,0.8380925370709271,3.686998037307615,2.872720914303099,1.4483896191120587,0.0,0.003189894137904048,1.2247449159622192,lam=0.05(paper),1,True,40.16,0.8897628529518777,20.039045333862305,False,8,2,0.9,8,64,1.0,0.05,1.0,0,balanced,True,4000,1234
0.5091859627767957,0.4999610344662735,0.45903423252288933,0.7775373580754296,0.00922492831052224,0.0508264633848775,0.8548558209823739,1.0424205220523444,1.0429611991459342,2.8249537539538423,0.9983005956817128,1.38167339113293,,0.22489946012501616,0.7084150122120636,3.4896355937884276,2.9208681356608954,1.3708583290209673,0.0,0.003188753966242075,1.2247449159622192,lam=0.05(paper),2,True,40.25,0.8882257322806419,19.38022804260254,False,8,2,0.9,8,64,1.0,0.05,1.0,0,balanced,True,4000,1234
0.49795758438841864,0.48989894291378144,0.44915139819308036,0.7761555869187787,0.008058641474637196,0.062176087521031265,0.847959570666067,1.0440497409366363,1.0446706588858183,2.7943101255609877,0.9983869849644136,1.378819971989229,,0.23304078727960634,0.7673147169661636,3.517715938680748,2.9691158101003263,1.3818893302939768,0.0,0.003128550248220563,1.2247449159622192,lam=0.05(paper),3,True,41.81,0.8867044585398247,20.57828140258789,False,8,2,0.9,8,64,1.0,0.05,1.0,0,balanced,True,4000,1234
0.5015245671579103,0.494481877184734,0.45447267514131295,0.7785438149957026,0.007042689973176253,0.053051263407003814,0.8481579195548022,1.0394837489195101,1.039466500042169,3.1100299830175424,0.9983930688708794,1.3802929780738502,,0.26230031438171864,0.7815636119471129,3.3917079955329004,2.8723502597455908,1.3323887352477477,0.0,0.003364372532814741,1.2247449159622192,lam=0.05(paper),4,True,40.95,0.8892613882825714,20.006378173828125,False,8,2,0.9,8,64,1.0,0.05,1.0,0,balanced,True,4000,1234
0.9646148636219505,0.964141716770471,0.9641156218199126,1.0052296556611933,0.0004731468514794779,0.09699567938939067,0.09215680294630978,,,,,,,0.8935958296060565,0.8935973789683569,0.02408716299614916,0.015877160757697257,0.009462331274512636,0.0,0.0012634433805942535,1.0,symmetric,0,True,39.61,1.546235335035564,1.1796858310699463,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,False,4000,1234
0.9618508230821842,0.9613354437222066,0.961313001063609,1.0048551554458434,0.0005153793599775858,0.10010577165286698,0.09719064509405326,,,,,,,0.8928769081830981,0.8928789725159156,0.026181634355656846,0.016720361278308886,0.010285117330795355,0.0,0.0013832501135766506,1.0,symmetric,1,True,40.67,1.5532106895245499,1.0994137525558472,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,False,4000,1234
0.8426581960248958,0.8418629850500154,0.8363660506612189,0.9252360696452459,0.0007952109748803338,0.10512624132743299,0.3770100040388343,,,,,,,0.5667242947965861,0.9994213116803352,3.064879422759463,2.9163169084692617,1.2039983463068484,0.0,0.0014738868921995163,1.0,symmetric,2,True,39.04,1.5756654636613672,4.320276260375977,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,False,4000,1234
0.964735785395146,0.9642688012445025,0.9642445397408962,1.0050413135887581,0.0004669841506435013,0.10656701286377782,0.0937354062989786,,,,,,,0.8935198262333874,0.8935213196846723,0.024331489907708243,0.016002505577719723,0.009558311950062522,0.0,0.001452755182981491,1.0,symmetric,3,True,38.29,1.5471187255055814,1.4171595573425293,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,False,4000,1234
0.9656074231478304,0.9651363847569042,0.9650573773979674,1.0091303345123344,0.000471038390926215,0.10542256340667304,0.09711369254418395,,,,,,,0.894006177783013,0.894008622077096,0.023032650930096484,0.015591528812688408,0.009048079811874369,0.0,0.0015622873324900866,1.0,symmetric,4,True,39.6,1.5418716120653277,1.0135819911956787,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,False,4000,1234
0.9653807208037698,0.9648882573246399,0.9648666061834923,1.0047595294561988,0.000492463479129901,0.07800699442843004,0.08952763959610124,1.0119886117096335,1.011614282457971,2.2142358475407042,0.9989791608133527,0.9659891112608816,,0.8938462212681777,0.893847997712051,0.023277053001511356,0.015455395659553377,0.009144090013004088,0.0,0.000779759488068521,1.0606603622436523,excite_scale=0.5,0,True,43.98,1.5055740999735416,1.1395177841186523,False,8,2,0.9,8,64,1.0,0.5,0.5,0,balanced,True,4000,1234
0.9627890630454765,0.9622870710542504,0.962270901461242,1.0041160546271912,0.0005019919912261361,0.07401704982141921,0.09437174246364277,1.013059242936833,1.0121726332100098,2.0978539193316412,0.9988835421058905,0.9612406881197625,,0.8931862488389016,0.893188236315238,0.02533322617766364,0.016442466648459744,0.009951831121976956,0.0,0.0009883880848065019,1.0606603622436523,excite_scale=0.5,1,True,42.05,1.5119000878473507,1.0821502208709717,False,8,2,0.9,8,64,1.0,0.5,0.5,0,balanced,True,4000,1234
0.8452427798268451,0.8442690939962855,0.8386688469760456,0.9246889321513643,0.0009736858305596785,0.08226627964996602,0.37826801575273555,1.122948713421957,1.2683847534453605,2.4307652516962666,0.9415947878427534,0.980165340906062,,0.566898008808494,0.9996697459570276,3.051484939535549,2.90239639676015,1.198736496352338,0.0,0.001095030689612031,1.0606603622436523,excite_scale=0.5,2,True,39.63,1.534747102444995,4.295954704284668,False,8,2,0.9,8,64,1.0,0.5,0.5,0,balanced,True,4000,1234
0.9659006902055676,0.9654305194597141,0.9654068710289749,1.0049738814125202,0.00047017074585342655,0.08130156313443056,0.09106703224029537,1.011802810064787,1.0116020395170033,2.3236235735428226,0.9989913289000933,0.9645507541058193,,0.893822923302651,0.8938249398943425,0.023475673804903233,0.015679829348394052,0.009222115633539153,0.0,0.0008649170049466193,1.0606603622436523,excite_scale=0.5,3,True,39.83,1.505680169622317,1.4069907665252686,False,8,2,0.9,8,64,1.0,0.5,0.5,0,balanced,True,4000,1234
0.9662302612460077,0.9657458577963154,0.9656791695944915,1.0083794801420194,0.00048440344969236104,0.07996804925610039,0.0941464596449509,1.0157573375857498,1.0151946311504652,2.252814184048204,0.9989612643190164,0.9649057335586311,,0.8942127004265785,0.8942153553598161,0.02244458917500699,0.015356330695014549,0.008817067336996455,0.0,0.0011768955737352371,1.0606603622436523,excite_scale=0.5,4,True,40.74,1.5021289269391713,1.055410623550415,False,8,2,0.9,8,64,1.0,0.5,0.5,0,balanced,True,4000,1234
0.9646523541961237,0.9641800317722603,0.9641541890456983,1.0052040845558643,0.00047232242386341383,0.09230282813647693,0.09149849130709303,1.1305241582730439,1.1321906094905594,11.293033725510588,0.9766719876098011,0.9799442166188906,,0.8936355039477342,0.8936370451566968,0.02398122413438293,0.015844387996671174,0.009420714559209257,0.0,0.0010173935443162918,1.0024968385696411,excite_scale=0.1,0,True,39.33,1.544488120942641,1.176929235458374,False,8,2,0.9,8,64,1.0,0.5,0.1,0,balanced,True,4000,1234
0.9619202965931579,0.9614118114783626,0.9613898434529243,1.0048031013589276,0.0005084851147952874,0.09426837029693966,0.09663347401396669,1.1681347532869288,1.1633426162546587,11.478521204609423,0.9736072973988752,0.959794731556124,,0.8929236158728595,0.8929256304656279,0.02607966417036929,0.016719664611482825,0.010245059658853311,0.0,0.0011703025083988905,1.0024968385696411,excite_scale=0.1,1,True,39.54,1.551330019017151,1.0987679958343506,False,8,2,0.9,8,64,1.0,0.5,0.1,0,balanced,True,4000,1234
0.843115736505137,0.8423217162663041,0.8368229757701844,0.92524354840312,0.0007940202388329043,0.10029688574005224,0.377150237303267,1.3220340279157359,1.6410779072297859,11.421369690009858,0.8835974893293617,0.9475743654642268,,0.5667091878131039,0.9995070421745833,3.062394987085925,2.9136919763460574,1.2030223678000815,0.0,0.0012716922210529447,1.0024968385696411,excite_scale=0.1,2,True,39.45,1.5740925513671904,4.322568416595459,False,8,2,0.9,8,64,1.0,0.5,0.1,0,balanced,True,4000,1234
0.9647571610581349,0.9642957816678752,0.9642714928284637,1.0050440962504497,0.00046137939025969743,0.10089086276418942,0.0931401920412646,1.1642619205500857,1.169517722908245,10.68170879245139,0.9769598900289478,0.9599907104935048,,0.8935494348406796,0.8935509484495558,0.02427967972619164,0.016019504380889397,0.009537958988570914,0.0,0.0012103820918127894,1.0024968385696411,excite_scale=0.1,3,True,41.73,1.5454802697578416,1.413222312927246,False,8,2,0.9,8,64,1.0,0.5,0.1,0,balanced,True,4000,1234
