R2_lin,R2_orth,R2_orth_noscale,proc_scale,gap,emb_mean_norm,emb_cov_err,cond_m,cond_La,theta_max_deg,cos_mean,norm_ratio,excited_cos,rho_hat,rho_mod,D_frob,D_struct,D_rel,leak,pred_bias_norm,analytic_whiten_cond,condition,seed,converged,wall_s,L_pred_final,L_sigreg_final,quick,n,m,rho,K,D,nonlinearity_strength,lam,action_scale,action_rank,noise_mode,action_conditioned,steps,world_seed
0.9588920598437534,0.9585461458302438,0.9585445428621466,1.001294845367153,0.00034591401350958506,0.13338787564914065,0.0849649974166734,1.037337440243268,1.0364333491268838,1.150768796659428,0.9995765490135523,0.9632426655832302,,0.8909382522106172,0.8909425595284715,0.03311531044866123,0.020969062976779154,0.013008922544081158,0.0,0.0006363282445818186,1.2247451543807983,mw777|base,1,True,42.08,1.46280296587434,1.4771068096160889,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,True,4000,777
0.8353292494585587,0.8343406667777052,0.8284874588288327,0.9227153874753126,0.0009885826808534448,0.13762622490448648,0.3864925011851736,1.0226630962351662,1.0305894121030785,1.9689030319371024,0.9857932980195343,1.0171126606658558,,0.553722228156402,1.0091650906326977,3.1253181182379945,2.967885944237572,1.2277409082062587,0.0,0.0011610515648499131,1.2247451543807983,mw777|base,2,True,39.62,1.4732983507984083,4.343156814575195,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,True,4000,777
0.9605614596099334,0.9601630501029592,0.9601603284735749,1.0016864512734782,0.00039840950697422883,0.13523135119698082,0.08249104550483696,1.0341639569856964,1.0301277291069122,1.3008245589756433,0.9995896962554995,0.9615666493816744,,0.8910413607954988,0.8910443747122461,0.03365915449565605,0.022155833321972476,0.013222564662713364,0.0,0.0007307747728191316,1.2247451543807983,mw777|base,3,True,41.49,1.4602624373604645,1.0744645595550537,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,True,4000,777
0.9642846296887964,0.9639710036560977,0.9639615994639379,1.003133194560719,0.0003136260326986884,0.13810654497169195,0.08395414632410143,1.0395601420746334,1.03674290909819,1.0010208975623005,0.9996065021965697,0.9667080288100571,,0.8917958512902269,0.8917998432885876,0.03079774617072215,0.020249363466036705,0.012098497312544254,0.0,0.0006034524994902313,1.2247451543807983,mw777|base,4,True,41.51,1.4501908961520995,0.9933938980102539,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,True,4000,777
0.9583276128358055,0.9578902805486917,0.9578884007756627,1.001402825449701,0.0004373322871137342,0.134999645178206,0.08223280205494005,,,,,,,0.8909826651215556,0.8909847389634938,0.03503095717511113,0.024013940412276672,0.01376145964998701,0.0,0.0008214153349399567,1.0,mw777|symmetric,0,True,42.68,1.5705141253820123,1.4690362215042114,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,False,4000,777
0.9555215927884692,0.9550390306786329,0.9550388512429906,1.0004336427445093,0.0004825621098362154,0.13093974469369873,0.08199279573956275,,,,,,,0.8905035704374319,0.8905070108831098,0.034493596866089916,0.021641414678014427,0.01355036458418179,0.0,0.0006137397140264511,1.0,mw777|symmetric,1,True,40.98,1.5744585196748961,1.417640209197998,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,False,4000,777
0.8387539635568318,0.8374178317240927,0.8317419819316807,0.9239348553069365,0.0013361318327391736,0.12857828406728716,0.38265946794122946,,,,,,,0.5535441376268859,1.0099055893196311,3.1128541687805518,2.9545909631475005,1.2228446064386342,0.0,0.0012861198047176003,1.0,mw777|symmetric,2,True,51.53,1.5912489561998338,4.088298320770264,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,False,4000,777
0.9579710241607822,0.9575498021989268,0.9575475149067806,1.001547931978925,0.0004212219618553448,0.1357599678709974,0.07949539239452023,,,,,,,0.8909371271729469,0.8909393970035451,0.03500817554280108,0.02384296633812339,0.013752510179602046,0.0,0.0007406087242998183,1.0,mw777|symmetric,3,True,57.31,1.5717378140616702,1.0418096780776978,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,False,4000,777
0.9625458028896892,0.9621901757003286,0.9621872039550009,1.0017605130310219,0.00035562718936055226,0.13814074681214158,0.07996021776044981,,,,,,,0.8919176384806637,0.8919203787708903,0.030982191588124937,0.020911710924008384,0.012170954315546639,0.0,0.0005998433916829526,1.0,mw777|symmetric,4,True,57.13,1.5593089440380934,0.9997810125350952,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,False,4000,777
0.9651591314447998,0.964617568247689,0.9646010306232715,1.0041577745222217,0.0005415631971108503,0.11611581646812341,0.10052993023696069,1509121.120041816,7190644.482343707,1.109748444399741,0.6114876003407674,0.8916111267183765,0.9997880963086367,0.8936208486557002,0.8936216992092273,0.025618715831141135,0.01818708403919949,0.010063982049717252,0.0,0.0016359913861379027,1.2135636806488037,mw777|excite_rank1,0,True,57.39,1.4584226908479216,1.238926887512207,False,8,2,0.9,8,64,1.0,0.5,1.0,1,balanced,True,4000,777
0.9649021614958526,0.9643913704379637,0.9643421505935013,1.0071954375878192,0.0005107910578888708,0.10822124715587905,0.09964979561693374,1466325.5621562249,8977801.011364749,0.9834428600067104,0.5869244774131318,0.8875012460080612,0.9998075501050978,0.8933793827891352,0.8933803563476268,0.02577726822683662,0.017714597912904795,0.010126267313144836,0.0,0.0015906316693872213,1.2135636806488037,mw777|excite_rank1,1,True,57.15,1.4576663244110761,0.8525024652481079,False,8,2,0.9,8,64,1.0,0.5,1.0,1,balanced,True,4000,777
0.8608005173570166,0.8598276111304523,0.8549073006826976,0.9296731978829523,0.0009729062265643185,0.07430472485195513,0.380271949436009,3084457.4639661824,39352669.30917019,10.330846247641471,0.531527353570092,0.9600786299168401,0.9826714351229088,0.5715004797093575,0.9949016416499151,2.911907954712739,2.7596942689489845,1.1439054783157931,0.0,0.0015907773049548268,1.2135636806488037,mw777|excite_rank1,2,True,57.29,1.4769254544217092,4.05157470703125,False,8,2,0.9,8,64,1.0,0.5,1.0,1,balanced,True,4000,777
0.8573542336703762,0.85638032469218,0.851441181984374,0.9294165550826586,0.0009739089781962695,0.08886902203963427,0.3787010386091686,5288978.728622597,29686589.197042268,8.609028282382413,0.585278646009545,0.9612828216397953,0.9878041140250859,0.5727568678557873,0.9938257180712546,2.7361283595837382,2.5748191897362345,1.0748527318102696,0.0,0.0021309065632522106,1.2135636806488037,mw777|excite_rank1,3,True,48.97,1.4764724658145272,4.324657440185547,False,8,2,0.9,8,64,1.0,0.5,1.0,1,balanced,True,4000,777
0.9654218231861728,0.9650339924660982,0.9650004091727479,1.0059341688030792,0.00038783072007453345,0.1167138662423352,0.09745368000854647,1228991.0942484885,18288989.861441128,0.8688236889361163,0.5357084429650774,0.8888792802466239,0.9998113362770145,0.8934528604149818,0.8934538583480052,0.025355213858597594,0.017319543176698194,0.009960468698805269,0.0,0.0016719463746994734,1.2135636806488037,mw777|excite_rank1,4,True,54.97,1.4595109755895326,1.0055460929870605,False,8,2,0.9,8,64,1.0,0.5,1.0,1,balanced,True,4000,777
0.9665590194616619,0.9658935437686742,0.9658711678998451,0.9952099501666952,0.0006654756929876937,0.12507615891091525,0.11098681565865384,1.0317813177098274,1.0302100700868306,0.8787468555386325,0.9996765256969986,0.9925035180634371,,0.8917239159345631,0.891724593568108,0.02981762945989127,0.01847004295993755,0.011713471105553826,0.0,0.0035088807344436646,1.2247450351715088,mw9001|base,0,True,56.12,1.4303788853621136,0.7393836975097656,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,True,4000,9001
